"","name","review","rating"
"1307","Diono RadianRXT Convertible Car Seat, Plum","I bought this seat for my tall (38in) and thin (28lb) 2 year old daughter. I was impressed with the height the seat allowed for, given that my child will out grow a seat in height long before weight. I needed a seat that would fit in a 2012 Focus and was FAA cerified. The seat is very compact. It was easy to install using the seat belt and the latch. Since the seat is so compact I had enough room to get in the car and put my knee in the seat to help get a solid install. I was able to do this myself in just a few minutes, even in an airport parking lot.My kiddo loved the purple color. That particular color is a micro suede type fabric that is super easy to clean. The wings support her head well when she is sleeping. She can climb in and out of the seat very easily since it is much shorter in rise than her old seat (an Evenflo Symphony). The clips are all great quality and the shoulder pads are nice and soft. She feels less boxed in sitting in this seat. She loves that she can reach things if she drops them next to her seat.I used this seat for air travel shortly after purchase. I found it fairly simple to deal with. I am a 5\'5"" woman with a broader frame. I travelled by myself with two kiddos, 2 and 8 years. We did not check anything, we carried all our luggage on. So that fact that this seat can be carried like a backpack was very helpful.Some tips for air travel with this seat:Get two (2) carry straps for the seat so you can wear it as a backpack. This makes the weight easier to bare, is better for your back and keeps your hands free.Have rubber bands handy to roll up extra strap length. The latch straps are very long and can get in the way when trying to install on the plane.Pros:CompactEasy to install (FF, I have not used it RF)Easy to cleanWeight and Height limitsMulitple (up to 4) cup holders can be usedEasy to carry as a backpack for travelCupholders can be removed and washed in the dishwasher if they get icky.Cons:HeavyCup holders can be removed by child (This has never bothered me.)PriceyOverall this is an awesome seat. I\'d recommend it to all that can afford it.Diono Radian RXT vs. Britax Frontier 85:If you\'re like me your decision has probably come down to these two seats. My daughter rides in both seats. I have the Radian in my vehicle (2012 Focus hatchback). My husband has the Frontier in his vehicle (2009 Vibe). She is equally happy with bith seats.My husband and I are pleased with both seats. We have likes and dislikes for each. I\'ll try to give a good comparision.Seat installation:The Frontier wins here simply because it is lighter.Both seats were super easy to install in either car. The bothe all install well in our 2005 Trailblazer on the odd occassion we use that car. I have never in stalled the Radian RF so I can not comment on that. We use th latch system on both seats. I have also used the belt paths when using in other people\'s cars. Belt path installation is also easy. The Radian is much heavier than the Frontier, making it more difficult to lift.Seat Maitenance:Here I feel the Radian wins.The cover on the Radian is machine washable and is easily removed. The cover is one piece. The straps do have to be unthreaded to remove the cover. The cup holders can be put in the dishwasher.The cover on the Frontier is supposed to be handwashed- not machine washable. Seriously... hand wash something my kid vomited on. Anyway, my washing machine has a handwash cycle so I used that. It turned out fine. Britax sells the cover for $80. The cup holders are intergrated into the seat so you have to wipe them out.Seat adjustments:It\'s a tie. Both seats have to be completely remove from the car to make adjustments.The Radian has straps that need to be rethreaded to adjust. But, it\'s super easy. The crotch strap is easier to move than the Frontier. But, the head wings can be a pain. I have to put my knee in the seat and apply a lot of force to move them. But this means the stay in place once adjusted. When putting a kiddo in the seat the ratchet mechanism to tighten the straps can be annoying. My husband does not care for it.The Frontier has a mechanism on the back that moves the straps and head rest up and dowm. But the adjuster is the piece I always seem to grab when picking up the seat causing the straps to move. I then have to wrangle my daughter to sit in it so I can adjust the straps again. Sort of annoying. Once she is in the seat adjustments are easy. But we didn\'t like the HUGS. They made her sweat under them so we took them off.Seat size:The Radian is much narrower than the Britax. This could make a big difference if you want to fit 3 across a back seat or have a tiny car. Otherwise It does not matter.Travel:I have only used the Radian for air travel. It is easier to bring into an airport, hands down. I wouldn\'t even consider air travel with the Frontier.All in all, either seat is a good pick. It will just depend on your needs. I have found I really like them both and would recommend them equally.",5
"1308","Britax Boulevard 70 CS Convertible Car Seat (Previous Version), Sophia","We just purchased this seat for our second child. We had the older version for our first child.  They have made several really nice improvements for this new model. The cover comes off easily and can be removed without taking the seat out of the car. The base is nicer - seems not to dig into the leather car seat as much and has latches for holding the attachment points if you wanted to travel with it and not have buckles and straps swinging around.  The fabric is plush but also seems to stay cleaner.  Overall, a nice improvement to an already great seat.",NA
"1309","Skip Hop Grand Central Diaper Bag, Black","Perfect for the pack rat mom who wants to bring everything for the baby and herself!  I love that there\'s enough room that I can pack a few larger toys to take to Grandma\'s house.",5
"1310","Under the Sea Tropical Fish Nursery/Kids Room Wall Art Sticker Decals","Have a bathroom? Have a empty wall? Don\'t mind sticking up stuff? Like fish? Then this is definitely for you!",NA
"1311","Kidsme Food Feeder \'All you need for feeding\' Set","I bought a single feeder for my son and bought this set for my best friend\'s newborn but when I received this combo set in the mail, I just can\'t let it go.  It has everything you need to prepare food for a baby; the food grinder turns natural food into baby food in seconds; the unique food scissors can dice and cut food, so convenient to carry in a diaper bag (I LOVE THIS THE MOST!);  two feeders in two sizes and the spoon.....I am keeping this!!! Guess I will need to order another one for my best friend and for all my other friends with babies!",5
"1312","Bright Starts High Chair, Sweet Spots and Lady Bugs","This was super easy to put together and folds up so nicely when not in use. Just what I was looking for and what a great price when on a budget.",5
"1313","OXO Tot Dishwasher Basket, Orange","I purchased this item to corral the small lids, caps, bits and pieces of various kitchen items.  The basket is very study, locks well and I have not had to fish anything out of the bottom of the dishwasher since I purchased it.I am very happy with my purchase.",4
"1314","VTech - Learn &amp; Dance Interactive Zoo","I wasn\'t all that crazy about this toy when I first brought it home, but my then 3.5 month old thought differently.  Now at 4 months, this is his consistent favorite.  He has lots of toys but this one always holds his attention the longest.  The toy makes many different sounds: animal noises, beeps, songs with both words and melodies and more.  There is a flashing yellow light.  But, what he seems to especially like is the little dancing monkey.  He isn\'t old enough to play with the toy himself, of course, but he reaches out all the time to try to spin the little wheel and touch the monkey or the lever that makes him move.  He stares at it and smiles for a really long time whenever we play with it together.  I highly recommend for young babies during tummy time.",5
"1315","Safety 1st Adap Table High Chair, Marina","i use this highchair for my grandson in our summer home,it performs wonderfully and is attractive to look at",NA
"1316","Graco Pack \'N Play Playard with Bassinet in Rise and Shine","This is a great addition to our one bedroom for the grand daughter. It is quite simple to set up and will no doubt work as our home crib for a year.",5
"1317","Luvable Friends Printed Fleece Blanket, Blue","I found a blanket just like this one at CVS pharmacy for half the price. The blanket is great. I just wish I would have bought it at CVS instead.",3
"1318","Fisher-Price Ocean Wonders Aquarium Cradle Swing","We recieved this item for our baby shower.  My husband was a little unsure of how our daughter would react in this swing.  Turns out, it was the best item purchased for us.  Our daughter is now 6 1/2 months old and still loves this swing.  This is great for teaching your baby how to focus their eyes.  Our daughter loves the globe, not to mention the lights and sounds.  She didn\'t like to swing forward to backward until she was about 3 months but it didn\'t matter, she loves this swing and never cries in it.  I have also found that if your baby is congested your pediatrician may recommend allowing your baby to sleep in this till they are well (this saved us quite a few sleepless nights).  I can\'t say enough of positive things about this swing.  I know many people who have them and none of them have any complaints either.  In my opinion this is the only swing out there good enough for our little girl!",5
"1319","Combi All in One Activity Walker, Pink","We bought this for our 7 month old grandson and it looks awesome! Everyone comments on how cute it is! So far, no problems with his heels being bruised but we\'ll up date the review if there is a problem. It arrived within just a couple days, nothing but good to say about this!",NA
"1320","The First Years American Red Cross Infant to Toddler Oral Care Kit","My daughter loves to have her gums cleaned.  Seems to be a pretty good product.  Havn\'t used the bigger brush yet, but looks nice.",4
"1321","Sassy 2 Piece Wrist Rattles Set, Styles May Vary","Like the colorsSize calls baby attentionWish I could choose the modelsNice rattle sound.good productgood product",4
"1322","make my day Silicone Baby Bib, Purple","So easy to clean.  Just rinse and you are ready for the next meal.  My daughter\'s favorite bib for my granddaughter.",5
